area,area_normal,floor,floor_normal,avgTemp,avgTemp_normal,semester,usage,catagories
7274.89,0.1456,7,0.3158,32,1.0000,0,116000,laboratory
7274.89,0.1456,7,0.3158,32,1.0000,0,124000,laboratory
7274.89,0.1456,7,0.3158,30,0.7143,1,113000,laboratory
7274.89,0.1456,7,0.3158,30,0.7143,1,111000,laboratory
7274.89,0.1456,7,0.3158,30,0.7143,1,121000,laboratory
7274.89,0.1456,7,0.3158,29,0.5714,1,108000,laboratory
7274.89,0.1456,7,0.3158,29,0.5714,0,107000,laboratory
7274.89,0.1456,7,0.3158,30,0.7143,1,112000,laboratory
7274.89,0.1456,7,0.3158,25,0.0000,1,97399,laboratory
7274.89,0.1456,7,0.3158,25,0.0000,1,84000,laboratory
7274.89,0.1456,7,0.3158,28,0.4286,1,101000,laboratory
7274.89,0.1456,7,0.3158,30,0.7143,1,121000,laboratory
7274.89,0.1456,7,0.3158,31,0.8571,1,109000,laboratory
7274.89,0.1456,7,0.3158,31,0.8571,1,118000,laboratory
7274.89,0.1456,7,0.3158,30,0.7143,0,116000,laboratory
7274.89,0.1456,7,0.3158,30,0.7143,0,107000,laboratory
7274.89,0.1456,7,0.3158,29,0.5714,1,112000,laboratory
7274.89,0.1456,7,0.3158,29,0.5714,1,109000,laboratory
7274.89,0.1456,7,0.3158,29,0.5714,1,111000,laboratory
7274.89,0.1456,7,0.3158,29,0.5714,1,105000,laboratory
7274.89,0.1456,7,0.3158,27,0.2857,1,89000,laboratory
7274.89,0.1456,7,0.3158,26,0.1429,1,86000,laboratory
7274.89,0.1456,7,0.3158,28,0.4286,1,89000,laboratory
7274.89,0.1456,7,0.3158,30,0.7143,1,108000,laboratory
7274.89,0.1456,7,0.3158,30,0.7143,1,104000,laboratory
7274.89,0.1456,7,0.3158,31,0.8571,1,118000,laboratory
7274.89,0.1456,7,0.3158,30,0.7143,0,103000,laboratory
7274.89,0.1456,7,0.3158,30,0.7143,0,110000,laboratory
7274.89,0.1456,7,0.3158,30,0.7143,1,40000,laboratory
7274.89,0.1456,7,0.3158,29,0.5714,1,41000,laboratory
7274.89,0.1456,7,0.3158,29,0.5714,1,40000,laboratory
7274.89,0.1456,7,0.3158,29,0.5714,1,41000,laboratory
7274.89,0.1456,7,0.3158,28,0.4286,1,32000,laboratory
7274.89,0.1456,7,0.3158,27,0.2857,1,32000,laboratory
7274.89,0.1456,7,0.3158,28,0.4286,1,35000,laboratory
7274.89,0.1456,7,0.3158,31,0.8571,1,43000,laboratory
7274.89,0.1456,7,0.3158,32,1.0000,1,39000,laboratory
7274.89,0.1456,7,0.3158,32,1.0000,1,40000,laboratory
7274.89,0.1456,7,0.3158,29,0.5714,0,36000,laboratory
7274.89,0.1456,7,0.3158,29,0.5714,0,32000,laboratory
7274.89,0.1456,7,0.3158,30,0.7143,1,40000,laboratory
7274.89,0.1456,7,0.3158,29,0.5714,1,39000,laboratory
7274.89,0.1456,7,0.3158,29,0.5714,1,38000,laboratory
7274.89,0.1456,7,0.3158,29,0.5714,1,37000,laboratory
7274.89,0.1456,7,0.3158,27,0.2857,1,28000,laboratory
7274.89,0.1456,7,0.3158,27,0.2857,1,93000,laboratory
7274.89,0.1456,7,0.3158,28,0.4286,1,94000,laboratory
7274.89,0.1456,7,0.3158,30,0.7143,1,116000,laboratory
7274.89,0.1456,7,0.3158,31,0.8571,1,110000,laboratory
7274.89,0.1456,7,0.3158,30,0.7143,1,115000,laboratory
7274.89,0.1456,7,0.3158,29,0.5714,0,115000,laboratory
7274.89,0.1456,7,0.3158,29,0.5714,0,98000,laboratory
7274.89,0.1456,7,0.3158,29,0.5714,1,106000,laboratory
7274.89,0.1456,7,0.3158,29,0.5714,1,110000,laboratory
7274.89,0.1456,7,0.3158,28,0.4286,1,98000,laboratory
7274.89,0.1456,7,0.3158,28,0.4286,1,102000,laboratory
7274.89,0.1456,7,0.3158,26,0.1429,1,102000,laboratory
7274.89,0.1456,7,0.3158,27,0.2857,1,92000,laboratory
7274.89,0.1456,7,0.3158,27,0.2857,1,94000,laboratory
7274.89,0.1456,7,0.3158,29,0.5714,1,112000,laboratory
7274.89,0.1456,7,0.3158,29,0.5714,1,105000,laboratory
7274.89,0.1456,7,0.3158,29,0.5714,1,110000,laboratory
7274.89,0.1456,7,0.3158,30,0.7143,0,103000,laboratory
7274.89,0.1456,7,0.3158,29,0.5714,0,101000,laboratory
7274.89,0.1456,7,0.3158,29,0.5714,1,109000,laboratory
7274.89,0.1456,7,0.3158,29,0.5714,1,111000,laboratory
7274.89,0.1456,7,0.3158,29,0.5714,1,108000,laboratory
7274.89,0.1456,7,0.3158,29,0.5714,1,107000,laboratory
7274.89,0.1456,7,0.3158,28,0.4286,1,100000,laboratory
3114.01,0.0617,3,0.1053,28,0.4286,1,9180,laboratory
3114.01,0.0617,3,0.1053,30,0.7143,1,9120,laboratory
3114.01,0.0617,3,0.1053,31,0.8571,0,10860,laboratory
3114.01,0.0617,3,0.1053,32,1.0000,0,6180,laboratory
3114.01,0.0617,3,0.1053,32,1.0000,0,7080,laboratory
3114.01,0.0617,3,0.1053,30,0.7143,1,11880,laboratory
3114.01,0.0617,3,0.1053,30,0.7143,1,9360,laboratory
3114.01,0.0617,3,0.1053,30,0.7143,1,10980,laboratory
3114.01,0.0617,3,0.1053,29,0.5714,1,8940,laboratory
3114.01,0.0617,3,0.1053,29,0.5714,0,8460,laboratory
3114.01,0.0617,3,0.1053,30,0.7143,1,6300,laboratory
3114.01,0.0617,3,0.1053,25,0.0000,1,3780,laboratory
3114.01,0.0617,3,0.1053,30,0.7143,0,2400,laboratory
3114.01,0.0617,3,0.1053,30,0.7143,0,2340,laboratory
3114.01,0.0617,3,0.1053,29,0.5714,1,3480,laboratory
3114.01,0.0617,3,0.1053,29,0.5714,1,3300,laboratory
3114.01,0.0617,3,0.1053,29,0.5714,1,3660,laboratory
3114.01,0.0617,3,0.1053,29,0.5714,1,3600,laboratory
3114.01,0.0617,3,0.1053,27,0.2857,1,2040,laboratory
3114.01,0.0617,3,0.1053,26,0.1429,1,2640,laboratory
3114.01,0.0617,3,0.1053,28,0.4286,1,3540,laboratory
3114.01,0.0617,3,0.1053,30,0.7143,1,3240,laboratory
3114.01,0.0617,3,0.1053,30,0.7143,1,3420,laboratory
3114.01,0.0617,3,0.1053,31,0.8571,1,3240,laboratory
3114.01,0.0617,3,0.1053,30,0.7143,0,3000,laboratory
3114.01,0.0617,3,0.1053,30,0.7143,0,3120,laboratory
3114.01,0.0617,3,0.1053,30,0.7143,1,40751,laboratory
3114.01,0.0617,3,0.1053,29,0.5714,1,42167,laboratory
3114.01,0.0617,3,0.1053,29,0.5714,1,38112,laboratory
3114.01,0.0617,3,0.1053,29,0.5714,1,43350,laboratory
3114.01,0.0617,3,0.1053,28,0.4286,1,31377,laboratory
3114.01,0.0617,3,0.1053,27,0.2857,1,39632,laboratory
3114.01,0.0617,3,0.1053,28,0.4286,1,35593,laboratory
3114.01,0.0617,3,0.1053,31,0.8571,1,55040,laboratory
3114.01,0.0617,3,0.1053,32,1.0000,1,48440,laboratory
3114.01,0.0617,3,0.1053,32,1.0000,1,46725,laboratory
3114.01,0.0617,3,0.1053,29,0.5714,0,39339,laboratory
3114.01,0.0617,3,0.1053,29,0.5714,0,36996,laboratory
3114.01,0.0617,3,0.1053,30,0.7143,1,45921,laboratory
3114.01,0.0617,3,0.1053,29,0.5714,1,42352,laboratory
3114.01,0.0617,3,0.1053,29,0.5714,1,44634,laboratory
3114.01,0.0617,3,0.1053,29,0.5714,1,37430,laboratory
3114.01,0.0617,3,0.1053,27,0.2857,1,29769,laboratory
3114.01,0.0617,3,0.1053,27,0.2857,1,3840,laboratory
3114.01,0.0617,3,0.1053,28,0.4286,1,3180,laboratory
3114.01,0.0617,3,0.1053,30,0.7143,1,3900,laboratory
3114.01,0.0617,3,0.1053,31,0.8571,1,4080,laboratory
3114.01,0.0617,3,0.1053,30,0.7143,1,2640,laboratory
3114.01,0.0617,3,0.1053,29,0.5714,0,2640,laboratory
3114.01,0.0617,3,0.1053,29,0.5714,0,2580,laboratory
3114.01,0.0617,3,0.1053,29,0.5714,1,2580,laboratory
3114.01,0.0617,3,0.1053,29,0.5714,1,3600,laboratory
3114.01,0.0617,3,0.1053,28,0.4286,1,3420,laboratory
3114.01,0.0617,3,0.1053,28,0.4286,1,3540,laboratory
3114.01,0.0617,3,0.1053,26,0.1429,1,2220,laboratory
3114.01,0.0617,3,0.1053,27,0.2857,1,3300,laboratory
3114.01,0.0617,3,0.1053,27,0.2857,1,3480,laboratory
3114.01,0.0617,3,0.1053,29,0.5714,1,4140,laboratory
3114.01,0.0617,3,0.1053,29,0.5714,1,3900,laboratory
3114.01,0.0617,3,0.1053,29,0.5714,1,2880,laboratory
3114.01,0.0617,3,0.1053,30,0.7143,0,3420,laboratory
3114.01,0.0617,3,0.1053,29,0.5714,0,3540,laboratory
3114.01,0.0617,3,0.1053,29,0.5714,1,1980,laboratory
3114.01,0.0617,3,0.1053,29,0.5714,1,2880,laboratory
3114.01,0.0617,3,0.1053,29,0.5714,1,3060,laboratory
3114.01,0.0617,3,0.1053,29,0.5714,1,3180,laboratory
3114.01,0.0617,3,0.1053,28,0.4286,1,1860,laboratory
981.88,0.0187,4,0.1579,28,0.4286,1,4868,laboratory
981.88,0.0187,4,0.1579,30,0.7143,1,5263,laboratory
981.88,0.0187,4,0.1579,31,0.8571,0,6330,laboratory
981.88,0.0187,4,0.1579,32,1.0000,0,5344,laboratory
981.88,0.0187,4,0.1579,32,1.0000,0,5509,laboratory
981.88,0.0187,4,0.1579,30,0.7143,1,4973,laboratory
981.88,0.0187,4,0.1579,30,0.7143,1,5435,laboratory
981.88,0.0187,4,0.1579,30,0.7143,1,5918,laboratory
981.88,0.0187,4,0.1579,29,0.5714,1,5869,laboratory
981.88,0.0187,4,0.1579,29,0.5714,0,5524,laboratory
981.88,0.0187,4,0.1579,30,0.7143,1,5921,laboratory
981.88,0.0187,4,0.1579,25,0.0000,1,4414,laboratory
981.88,0.0187,4,0.1579,25,0.0000,1,5286,laboratory
981.88,0.0187,4,0.1579,28,0.4286,1,4754,laboratory
981.88,0.0187,4,0.1579,30,0.7143,1,5419,laboratory
981.88,0.0187,4,0.1579,31,0.8571,1,4675,laboratory
981.88,0.0187,4,0.1579,31,0.8571,1,6285,laboratory
981.88,0.0187,4,0.1579,30,0.7143,0,5150,laboratory
981.88,0.0187,4,0.1579,30,0.7143,0,5315,laboratory
981.88,0.0187,4,0.1579,29,0.5714,1,6055,laboratory
981.88,0.0187,4,0.1579,29,0.5714,1,6601,laboratory
981.88,0.0187,4,0.1579,29,0.5714,1,6955,laboratory
981.88,0.0187,4,0.1579,29,0.5714,1,7151,laboratory
981.88,0.0187,4,0.1579,27,0.2857,1,5544,laboratory
981.88,0.0187,4,0.1579,26,0.1429,1,4634,laboratory
981.88,0.0187,4,0.1579,28,0.4286,1,5279,laboratory
981.88,0.0187,4,0.1579,30,0.7143,1,6753,laboratory
981.88,0.0187,4,0.1579,30,0.7143,1,7820,laboratory
981.88,0.0187,4,0.1579,31,0.8571,1,6422,laboratory
981.88,0.0187,4,0.1579,30,0.7143,0,5687,laboratory
981.88,0.0187,4,0.1579,30,0.7143,0,6680,laboratory
981.88,0.0187,4,0.1579,30,0.7143,1,6929,laboratory
981.88,0.0187,4,0.1579,29,0.5714,1,7600,laboratory
981.88,0.0187,4,0.1579,29,0.5714,1,6609,laboratory
981.88,0.0187,4,0.1579,29,0.5714,1,7958,laboratory
981.88,0.0187,4,0.1579,28,0.4286,1,7187,laboratory
981.88,0.0187,4,0.1579,27,0.2857,1,7368,laboratory
981.88,0.0187,4,0.1579,28,0.4286,1,6812,laboratory
981.88,0.0187,4,0.1579,31,0.8571,1,8844,laboratory
981.88,0.0187,4,0.1579,32,1.0000,1,9286,laboratory
981.88,0.0187,4,0.1579,32,1.0000,1,11036,laboratory
981.88,0.0187,4,0.1579,29,0.5714,0,7985,laboratory
981.88,0.0187,4,0.1579,29,0.5714,0,7314,laboratory
981.88,0.0187,4,0.1579,30,0.7143,1,7620,laboratory
981.88,0.0187,4,0.1579,29,0.5714,1,7753,laboratory
981.88,0.0187,4,0.1579,29,0.5714,1,8580,laboratory
981.88,0.0187,4,0.1579,29,0.5714,1,7936,laboratory
981.88,0.0187,4,0.1579,27,0.2857,1,8266,laboratory
981.88,0.0187,4,0.1579,27,0.2857,1,7085,laboratory
981.88,0.0187,4,0.1579,28,0.4286,1,7544,laboratory
981.88,0.0187,4,0.1579,30,0.7143,1,10244,laboratory
981.88,0.0187,4,0.1579,31,0.8571,1,8332,laboratory
981.88,0.0187,4,0.1579,30,0.7143,1,9066,laboratory
981.88,0.0187,4,0.1579,29,0.5714,0,9066,laboratory
981.88,0.0187,4,0.1579,29,0.5714,0,5666,laboratory
981.88,0.0187,4,0.1579,29,0.5714,1,4260,laboratory
981.88,0.0187,4,0.1579,29,0.5714,1,3464,laboratory
981.88,0.0187,4,0.1579,28,0.4286,1,2243,laboratory
981.88,0.0187,4,0.1579,28,0.4286,1,2511,laboratory
981.88,0.0187,4,0.1579,26,0.1429,1,2511,laboratory
981.88,0.0187,4,0.1579,27,0.2857,1,1559,laboratory
981.88,0.0187,4,0.1579,27,0.2857,1,1764,laboratory
981.88,0.0187,4,0.1579,29,0.5714,1,2255,laboratory
981.88,0.0187,4,0.1579,29,0.5714,1,1989,laboratory
981.88,0.0187,4,0.1579,29,0.5714,1,2391,laboratory
981.88,0.0187,4,0.1579,30,0.7143,0,2451,laboratory
981.88,0.0187,4,0.1579,29,0.5714,0,2469,laboratory
981.88,0.0187,4,0.1579,29,0.5714,1,2469,laboratory
981.88,0.0187,4,0.1579,29,0.5714,1,2249,laboratory
981.88,0.0187,4,0.1579,29,0.5714,1,2269,laboratory
981.88,0.0187,4,0.1579,29,0.5714,1,2555,laboratory
981.88,0.0187,4,0.1579,28,0.4286,1,2507,laboratory
7330.71,0.1467,2,0.0526,28,0.4286,1,34400,laboratory
7330.71,0.1467,2,0.0526,30,0.7143,1,30320,laboratory
7330.71,0.1467,2,0.0526,31,0.8571,0,25360,laboratory
7330.71,0.1467,2,0.0526,32,1.0000,0,45040,laboratory
7330.71,0.1467,2,0.0526,32,1.0000,0,36400,laboratory
7330.71,0.1467,2,0.0526,30,0.7143,1,39360,laboratory
7330.71,0.1467,2,0.0526,30,0.7143,1,32080,laboratory
7330.71,0.1467,2,0.0526,30,0.7143,1,36880,laboratory
7330.71,0.1467,2,0.0526,29,0.5714,1,30240,laboratory
7330.71,0.1467,2,0.0526,29,0.5714,0,29840,laboratory
7330.71,0.1467,2,0.0526,30,0.7143,1,29520,laboratory
7330.71,0.1467,2,0.0526,25,0.0000,1,18480,laboratory
7330.71,0.1467,2,0.0526,25,0.0000,1,30720,laboratory
7330.71,0.1467,2,0.0526,28,0.4286,1,32000,laboratory
7330.71,0.1467,2,0.0526,30,0.7143,1,32480,laboratory
7330.71,0.1467,2,0.0526,31,0.8571,1,39520,laboratory
7330.71,0.1467,2,0.0526,31,0.8571,1,34000,laboratory
7330.71,0.1467,2,0.0526,30,0.7143,0,40960,laboratory
7330.71,0.1467,2,0.0526,30,0.7143,0,36400,laboratory
7330.71,0.1467,2,0.0526,29,0.5714,1,36480,laboratory
7330.71,0.1467,2,0.0526,29,0.5714,1,36080,laboratory
7330.71,0.1467,2,0.0526,29,0.5714,1,34720,laboratory
7330.71,0.1467,2,0.0526,29,0.5714,1,33920,laboratory
7330.71,0.1467,2,0.0526,27,0.2857,1,29120,laboratory
7330.71,0.1467,2,0.0526,26,0.1429,1,29040,laboratory
7330.71,0.1467,2,0.0526,28,0.4286,1,28160,laboratory
7330.71,0.1467,2,0.0526,30,0.7143,1,33680,laboratory
7330.71,0.1467,2,0.0526,30,0.7143,1,34240,laboratory
7330.71,0.1467,2,0.0526,31,0.8571,1,32240,laboratory
7330.71,0.1467,2,0.0526,30,0.7143,0,39840,laboratory
7330.71,0.1467,2,0.0526,30,0.7143,0,37120,laboratory
7330.71,0.1467,2,0.0526,30,0.7143,1,73920,laboratory
7330.71,0.1467,2,0.0526,29,0.5714,1,109840,laboratory
7330.71,0.1467,2,0.0526,29,0.5714,1,91840,laboratory
7330.71,0.1467,2,0.0526,29,0.5714,1,91680,laboratory
7330.71,0.1467,2,0.0526,28,0.4286,1,65920,laboratory
7330.71,0.1467,2,0.0526,27,0.2857,1,81920,laboratory
7330.71,0.1467,2,0.0526,28,0.4286,1,76480,laboratory
7330.71,0.1467,2,0.0526,31,0.8571,1,106640,laboratory
7330.71,0.1467,2,0.0526,32,1.0000,1,90480,laboratory
7330.71,0.1467,2,0.0526,32,1.0000,1,82640,laboratory
7330.71,0.1467,2,0.0526,29,0.5714,0,68080,laboratory
7330.71,0.1467,2,0.0526,29,0.5714,0,78720,laboratory
7330.71,0.1467,2,0.0526,30,0.7143,1,50480,laboratory
7330.71,0.1467,2,0.0526,29,0.5714,1,130960,laboratory
7330.71,0.1467,2,0.0526,29,0.5714,1,79920,laboratory
7330.71,0.1467,2,0.0526,29,0.5714,1,82000,laboratory
7330.71,0.1467,2,0.0526,27,0.2857,1,56960,laboratory
7330.71,0.1467,2,0.0526,27,0.2857,1,31360,laboratory
7330.71,0.1467,2,0.0526,28,0.4286,1,30400,laboratory
7330.71,0.1467,2,0.0526,30,0.7143,1,31360,laboratory
7330.71,0.1467,2,0.0526,31,0.8571,1,46640,laboratory
7330.71,0.1467,2,0.0526,30,0.7143,1,8480,laboratory
7330.71,0.1467,2,0.0526,29,0.5714,0,10880,laboratory
7330.71,0.1467,2,0.0526,29,0.5714,0,9600,laboratory
7330.71,0.1467,2,0.0526,29,0.5714,1,13600,laboratory
7330.71,0.1467,2,0.0526,29,0.5714,1,13200,laboratory
7330.71,0.1467,2,0.0526,28,0.4286,1,8648,laboratory
7330.71,0.1467,2,0.0526,28,0.4286,1,9320,laboratory
7330.71,0.1467,2,0.0526,26,0.1429,1,6464,laboratory
7330.71,0.1467,2,0.0526,27,0.2857,1,8608,laboratory
7330.71,0.1467,2,0.0526,27,0.2857,1,14400,laboratory
7330.71,0.1467,2,0.0526,29,0.5714,1,16376,laboratory
7330.71,0.1467,2,0.0526,29,0.5714,1,15360,laboratory
7330.71,0.1467,2,0.0526,29,0.5714,1,9896,laboratory
7330.71,0.1467,2,0.0526,30,0.7143,0,12872,laboratory
7330.71,0.1467,2,0.0526,29,0.5714,0,13560,laboratory
7330.71,0.1467,2,0.0526,29,0.5714,1,11592,laboratory
7330.71,0.1467,2,0.0526,29,0.5714,1,12152,laboratory
7330.71,0.1467,2,0.0526,29,0.5714,1,15720,laboratory
7330.71,0.1467,2,0.0526,29,0.5714,1,16192,laboratory
7330.71,0.1467,2,0.0526,28,0.4286,1,7736,laboratory
10029.91,0.2011,5,0.2105,28,0.4286,1,157000,laboratory
10029.91,0.2011,5,0.2105,30,0.7143,1,168000,laboratory
10029.91,0.2011,5,0.2105,31,0.8571,0,174000,laboratory
10029.91,0.2011,5,0.2105,32,1.0000,0,157000,laboratory
10029.91,0.2011,5,0.2105,32,1.0000,0,158000,laboratory
10029.91,0.2011,5,0.2105,30,0.7143,1,144000,laboratory
10029.91,0.2011,5,0.2105,30,0.7143,1,134000,laboratory
10029.91,0.2011,5,0.2105,30,0.7143,1,142000,laboratory
10029.91,0.2011,5,0.2105,29,0.5714,1,127000,laboratory
10029.91,0.2011,5,0.2105,29,0.5714,0,112000,laboratory
10029.91,0.2011,5,0.2105,30,0.7143,1,128000,laboratory
10029.91,0.2011,5,0.2105,25,0.0000,1,82000,laboratory
10029.91,0.2011,5,0.2105,25,0.0000,1,76000,laboratory
10029.91,0.2011,5,0.2105,28,0.4286,1,102000,laboratory
10029.91,0.2011,5,0.2105,30,0.7143,1,123000,laboratory
10029.91,0.2011,5,0.2105,31,0.8571,1,113000,laboratory
10029.91,0.2011,5,0.2105,31,0.8571,1,113000,laboratory
10029.91,0.2011,5,0.2105,30,0.7143,0,112000,laboratory
10029.91,0.2011,5,0.2105,30,0.7143,0,112000,laboratory
10029.91,0.2011,5,0.2105,29,0.5714,1,122000,laboratory
10029.91,0.2011,5,0.2105,29,0.5714,1,124000,laboratory
10029.91,0.2011,5,0.2105,29,0.5714,1,122000,laboratory
10029.91,0.2011,5,0.2105,29,0.5714,1,117000,laboratory
10029.91,0.2011,5,0.2105,27,0.2857,1,84000,laboratory
10029.91,0.2011,5,0.2105,26,0.1429,1,89000,laboratory
10029.91,0.2011,5,0.2105,28,0.4286,1,104000,laboratory
10029.91,0.2011,5,0.2105,30,0.7143,1,120000,laboratory
10029.91,0.2011,5,0.2105,30,0.7143,1,122000,laboratory
10029.91,0.2011,5,0.2105,31,0.8571,1,120000,laboratory
10029.91,0.2011,5,0.2105,30,0.7143,0,111000,laboratory
10029.91,0.2011,5,0.2105,30,0.7143,0,121000,laboratory
10029.91,0.2011,5,0.2105,30,0.7143,1,102000,laboratory
10029.91,0.2011,5,0.2105,29,0.5714,1,103000,laboratory
10029.91,0.2011,5,0.2105,29,0.5714,1,107000,laboratory
10029.91,0.2011,5,0.2105,29,0.5714,1,108000,laboratory
10029.91,0.2011,5,0.2105,28,0.4286,1,95000,laboratory
10029.91,0.2011,5,0.2105,27,0.2857,1,97000,laboratory
10029.91,0.2011,5,0.2105,28,0.4286,1,96000,laboratory
10029.91,0.2011,5,0.2105,31,0.8571,1,119000,laboratory
10029.91,0.2011,5,0.2105,32,1.0000,1,121000,laboratory
10029.91,0.2011,5,0.2105,32,1.0000,1,118000,laboratory
10029.91,0.2011,5,0.2105,29,0.5714,0,105000,laboratory
10029.91,0.2011,5,0.2105,29,0.5714,0,106000,laboratory
10029.91,0.2011,5,0.2105,30,0.7143,1,113000,laboratory
10029.91,0.2011,5,0.2105,29,0.5714,1,108000,laboratory
10029.91,0.2011,5,0.2105,29,0.5714,1,107000,laboratory
10029.91,0.2011,5,0.2105,29,0.5714,1,107000,laboratory
10029.91,0.2011,5,0.2105,27,0.2857,1,88000,laboratory
10029.91,0.2011,5,0.2105,27,0.2857,1,84000,laboratory
10029.91,0.2011,5,0.2105,28,0.4286,1,104000,laboratory
10029.91,0.2011,5,0.2105,30,0.7143,1,142000,laboratory
10029.91,0.2011,5,0.2105,31,0.8571,1,131000,laboratory
10029.91,0.2011,5,0.2105,30,0.7143,1,120000,laboratory
10029.91,0.2011,5,0.2105,29,0.5714,0,120000,laboratory
10029.91,0.2011,5,0.2105,29,0.5714,0,108000,laboratory
10029.91,0.2011,5,0.2105,29,0.5714,1,120000,laboratory
10029.91,0.2011,5,0.2105,29,0.5714,1,136000,laboratory
10029.91,0.2011,5,0.2105,28,0.4286,1,109000,laboratory
10029.91,0.2011,5,0.2105,28,0.4286,1,112000,laboratory
10029.91,0.2011,5,0.2105,26,0.1429,1,112000,laboratory
10029.91,0.2011,5,0.2105,27,0.2857,1,96000,laboratory
10029.91,0.2011,5,0.2105,27,0.2857,1,106000,laboratory
10029.91,0.2011,5,0.2105,29,0.5714,1,137000,laboratory
10029.91,0.2011,5,0.2105,29,0.5714,1,120000,laboratory
10029.91,0.2011,5,0.2105,29,0.5714,1,120000,laboratory
10029.91,0.2011,5,0.2105,30,0.7143,0,120000,laboratory
10029.91,0.2011,5,0.2105,29,0.5714,0,106000,laboratory
10029.91,0.2011,5,0.2105,29,0.5714,1,119000,laboratory
10029.91,0.2011,5,0.2105,29,0.5714,1,132000,laboratory
10029.91,0.2011,5,0.2105,29,0.5714,1,123000,laboratory
10029.91,0.2011,5,0.2105,29,0.5714,1,131000,laboratory
10029.91,0.2011,5,0.2105,28,0.4286,1,106000,laboratory
10996.18,0.2206,4,0.1579,28,0.4286,1,80000,laboratory
10996.18,0.2206,4,0.1579,30,0.7143,1,80000,laboratory
10996.18,0.2206,4,0.1579,31,0.8571,0,85000,laboratory
10996.18,0.2206,4,0.1579,32,1.0000,0,72000,laboratory
10996.18,0.2206,4,0.1579,32,1.0000,0,81000,laboratory
10996.18,0.2206,4,0.1579,30,0.7143,1,82000,laboratory
10996.18,0.2206,4,0.1579,30,0.7143,1,82694,laboratory
10996.18,0.2206,4,0.1579,30,0.7143,1,73000,laboratory
10996.18,0.2206,4,0.1579,29,0.5714,1,73000,laboratory
10996.18,0.2206,4,0.1579,29,0.5714,0,67000,laboratory
10996.18,0.2206,4,0.1579,30,0.7143,1,75000,laboratory
10996.18,0.2206,4,0.1579,25,0.0000,1,56000,laboratory
10996.18,0.2206,4,0.1579,25,0.0000,1,53000,laboratory
10996.18,0.2206,4,0.1579,28,0.4286,1,62000,laboratory
10996.18,0.2206,4,0.1579,30,0.7143,1,75000,laboratory
10996.18,0.2206,4,0.1579,31,0.8571,1,74000,laboratory
10996.18,0.2206,4,0.1579,31,0.8571,1,83000,laboratory
10996.18,0.2206,4,0.1579,30,0.7143,0,77000,laboratory
10996.18,0.2206,4,0.1579,30,0.7143,0,76000,laboratory
10996.18,0.2206,4,0.1579,29,0.5714,1,74000,laboratory
10996.18,0.2206,4,0.1579,29,0.5714,1,75000,laboratory
10996.18,0.2206,4,0.1579,29,0.5714,1,74000,laboratory
10996.18,0.2206,4,0.1579,29,0.5714,1,80000,laboratory
10996.18,0.2206,4,0.1579,27,0.2857,1,64000,laboratory
10996.18,0.2206,4,0.1579,26,0.1429,1,63000,laboratory
10996.18,0.2206,4,0.1579,28,0.4286,1,74000,laboratory
10996.18,0.2206,4,0.1579,30,0.7143,1,88000,laboratory
10996.18,0.2206,4,0.1579,30,0.7143,1,85000,laboratory
10996.18,0.2206,4,0.1579,31,0.8571,1,92000,laboratory
10996.18,0.2206,4,0.1579,30,0.7143,0,79000,laboratory
10996.18,0.2206,4,0.1579,30,0.7143,0,84000,laboratory
10996.18,0.2206,4,0.1579,30,0.7143,1,11000,laboratory
10996.18,0.2206,4,0.1579,29,0.5714,1,10800,laboratory
10996.18,0.2206,4,0.1579,29,0.5714,1,11800,laboratory
10996.18,0.2206,4,0.1579,29,0.5714,1,13000,laboratory
10996.18,0.2206,4,0.1579,28,0.4286,1,10200,laboratory
10996.18,0.2206,4,0.1579,27,0.2857,1,13200,laboratory
10996.18,0.2206,4,0.1579,28,0.4286,1,12000,laboratory
10996.18,0.2206,4,0.1579,31,0.8571,1,17600,laboratory
10996.18,0.2206,4,0.1579,32,1.0000,1,14200,laboratory
10996.18,0.2206,4,0.1579,32,1.0000,1,11400,laboratory
10996.18,0.2206,4,0.1579,29,0.5714,0,9400,laboratory
10996.18,0.2206,4,0.1579,29,0.5714,0,8400,laboratory
10996.18,0.2206,4,0.1579,30,0.7143,1,4200,laboratory
10996.18,0.2206,4,0.1579,29,0.5714,1,18200,laboratory
10996.18,0.2206,4,0.1579,29,0.5714,1,11600,laboratory
10996.18,0.2206,4,0.1579,29,0.5714,1,8600,laboratory
10996.18,0.2206,4,0.1579,27,0.2857,1,6600,laboratory
10996.18,0.2206,4,0.1579,27,0.2857,1,65000,laboratory
10996.18,0.2206,4,0.1579,28,0.4286,1,63000,laboratory
10996.18,0.2206,4,0.1579,30,0.7143,1,92000,laboratory
10996.18,0.2206,4,0.1579,31,0.8571,1,79000,laboratory
10996.18,0.2206,4,0.1579,30,0.7143,1,77000,laboratory
10996.18,0.2206,4,0.1579,29,0.5714,0,77000,laboratory
10996.18,0.2206,4,0.1579,29,0.5714,0,62000,laboratory
10996.18,0.2206,4,0.1579,29,0.5714,1,68000,laboratory
10996.18,0.2206,4,0.1579,29,0.5714,1,76000,laboratory
10996.18,0.2206,4,0.1579,28,0.4286,1,67000,laboratory
10996.18,0.2206,4,0.1579,28,0.4286,1,64000,laboratory
10996.18,0.2206,4,0.1579,26,0.1429,1,64000,laboratory
