month,year,usage,area,floor,minTemp,maxTemp,avgTemp,semester
3,2557,20400,4688.75,5,27,32,30,1
4,2557,19320,4688.75,5,29,33,31,1
5,2557,13320,4688.75,5,29,33,31,1
6,2557,19080,4688.75,5,28,32,30,0
7,2557,16440,4688.75,5,27,32,30,0
8,2557,17280,4688.75,5,27,31,29,1
9,2557,18144,4688.75,5,28,31,29,1
10,2557,18216,4688.75,5,27,29,29,1
11,2557,15960,4688.75,5,26,31,29,1
12,2557,14400,4688.75,5,24,29,27,1
1,2558,16200,4688.75,5,23,29,26,1
2,2558,14640,4688.75,5,26,31,28,1
3,2558,29160,4688.75,5,27,31,30,1
4,2558,21360,4688.75,5,27,33,30,1
5,2558,12960,4688.75,5,29,32,31,1
6,2558,24480,4688.75,5,29,33,30,0
7,2558,1440,4688.75,5,28,32,30,0
8,2558,12600,4688.75,5,27,32,30,1
9,2558,23640,4688.75,5,26,31,29,1
10,2558,28920,4688.75,5,27,30,29,1
11,2558,1920,4688.75,5,28,31,29,1
12,2558,2280,4688.75,5,24,31,28,1
1,2559,30960,4688.75,5,18,31,27,1
2,2559,37800,4688.75,5,20,30,28,1
3,2559,25080,4688.75,5,27,33,31,1
4,2559,25800,4688.75,5,29,34,32,1
5,2559,27480,4688.75,5,29,34,32,1
6,2559,25080,4688.75,5,27,32,29,0
7,2559,7440,4688.75,5,28,31,29,0
8,2559,15840,4688.75,5,29,31,30,1
9,2559,17160,4688.75,5,27,31,29,1
10,2559,24360,4688.75,5,27,30,29,1
11,2559,19680,4688.75,5,27,31,29,1
12,2559,16080,4688.75,5,24,30,27,1
2,2560,23880,4688.75,5,24,31,28,1
3,2560,23040,4688.75,5,27,32,30,1
4,2560,22080,4688.75,5,28,33,31,1
5,2560,22080,4688.75,5,27,32,30,1
6,2560,23040,4688.75,5,28,31,29,0
7,2560,22680,4688.75,5,27,31,29,0
8,2560,23280,4688.75,5,27,31,29,1
9,2560,21600,4688.75,5,28,31,29,1
10,2560,23040,4688.75,5,26,31,28,1
11,2560,21360,4688.75,5,25,30,28,1
12,2560,21000,4688.75,5,20,29,26,1
1,2561,1200,4688.75,5,22,30,27,1
2,2561,16920,4688.75,5,23,30,27,1
3,2561,23160,4688.75,5,24,31,29,1
4,2561,34800,4688.75,5,24,32,29,1
5,2561,34680,4688.75,5,28,31,29,1
6,2561,14040,4688.75,5,26,31,30,0
7,2561,15840,4688.75,5,27,30,29,0
8,2561,27000,4688.75,5,27,30,29,1
9,2561,26400,4688.75,5,27,31,29,1
10,2561,18720,4688.75,5,27,31,29,1
11,2561,20160,4688.75,5,26,31,29,1
12,2561,15840,4688.75,5,26,30,28,1
1,2556,11920,2042.44,6,26,30,28,1
2,2556,7360,2042.44,6,28,32,30,1
3,2556,5280,2042.44,6,24,34,31,0
4,2556,5760,2042.44,6,29,34,32,0
5,2556,7680,2042.44,6,30,34,32,0
6,2556,7360,2042.44,6,28,32,30,1
7,2556,4720,2042.44,6,28,32,30,1
8,2556,7680,2042.44,6,28,31,30,1
9,2556,6560,2042.44,6,24,32,29,1
10,2556,6480,2042.44,6,26,31,29,0
11,2556,7600,2042.44,6,26,31,30,1
12,2556,9200,2042.44,6,21,30,25,1
1,2557,6720,2042.44,6,21,28,25,1
2,2557,3840,2042.44,6,24,29,28,1
3,2557,1680,2042.44,6,27,32,30,1
4,2557,1040,2042.44,6,29,33,31,1
5,2557,1120,2042.44,6,29,33,31,1
6,2557,4240,2042.44,6,28,32,30,0
7,2557,4560,2042.44,6,27,32,30,0
8,2557,4480,2042.44,6,27,31,29,1
9,2557,4704,2042.44,6,28,31,29,1
10,2557,18816,2042.44,6,27,29,29,1
11,2557,5920,2042.44,6,26,31,29,1
12,2557,4880,2042.44,6,24,29,27,1
1,2558,7920,2042.44,6,23,29,26,1
2,2558,6880,2042.44,6,26,31,28,1
3,2558,8000,2042.44,6,27,31,30,1
4,2558,12880,2042.44,6,27,33,30,1
5,2558,3120,2042.44,6,29,32,31,1
6,2558,3200,2042.44,6,29,33,30,0
7,2558,3040,2042.44,6,28,32,30,0
8,2558,7920,2042.44,6,27,32,30,1
9,2558,11440,2042.44,6,26,31,29,1
10,2558,13920,2042.44,6,27,30,29,1
11,2558,5440,2042.44,6,28,31,29,1
12,2558,6640,2042.44,6,24,31,28,1
1,2559,7120,2042.44,6,18,31,27,1
2,2559,8720,2042.44,6,20,30,28,1
3,2559,10160,2042.44,6,27,33,31,1
4,2559,10400,2042.44,6,29,34,32,1
5,2559,11040,2042.44,6,29,34,32,1
6,2559,10000,2042.44,6,27,32,29,0
7,2559,2480,2042.44,6,28,31,29,0
8,2559,9280,2042.44,6,29,31,30,1
9,2559,10080,2042.44,6,27,31,29,1
10,2559,12960,2042.44,6,27,30,29,1
11,2559,7200,2042.44,6,27,31,29,1
12,2559,5920,2042.44,6,24,30,27,1
1,2560,6000,2042.44,6,26,29,27,1
2,2560,11760,2042.44,6,24,31,28,1
3,2560,11600,2042.44,6,27,32,30,1
4,2560,11200,2042.44,6,28,33,31,1
5,2560,4720,2042.44,6,27,32,30,1
6,2560,4800,2042.44,6,28,31,29,0
7,2560,4960,2042.44,6,27,31,29,0
8,2560,12320,2042.44,6,27,31,29,1
9,2560,11360,2042.44,6,28,31,29,1
10,2560,12160,2042.44,6,26,31,28,1
11,2560,11200,2042.44,6,25,30,28,1
12,2560,11040,2042.44,6,20,29,26,1
1,2561,2400,2042.44,6,22,30,27,1
2,2561,2960,2042.44,6,23,30,27,1
3,2561,4560,2042.44,6,24,31,29,1
4,2561,6880,2042.44,6,24,32,29,1
5,2561,8400,2042.44,6,28,31,29,1
6,2561,4800,2042.44,6,26,31,30,0
7,2561,5360,2042.44,6,27,30,29,0
8,2561,11120,2042.44,6,27,30,29,1
9,2561,12240,2042.44,6,27,31,29,1
10,2561,7280,2042.44,6,27,31,29,1
11,2561,7920,2042.44,6,26,31,29,1
12,2561,4640,2042.44,6,26,30,28,1
1,2556,792,841.47,3,26,30,28,1
2,2556,720,841.47,3,28,32,30,1
3,2556,960,841.47,3,24,34,31,0
4,2556,720,841.47,3,29,34,32,0
5,2556,840,841.47,3,30,34,32,0
6,2556,960,841.47,3,28,32,30,1
7,2556,840,841.47,3,28,32,30,1
8,2556,1080,841.47,3,28,31,30,1
9,2556,960,841.47,3,24,32,29,1
10,2556,840,841.47,3,26,31,29,0
11,2556,852,841.47,3,26,31,30,1
12,2556,624,841.47,3,21,30,25,1
1,2557,804,841.47,3,21,28,25,1
2,2557,720,841.47,3,24,29,28,1
3,2557,840,841.47,3,27,32,30,1
4,2557,852,841.47,3,29,33,31,1
5,2557,696,841.47,3,29,33,31,1
6,2557,852,841.47,3,28,32,30,0
7,2557,720,841.47,3,27,32,30,0
8,2557,1080,841.47,3,27,31,29,1
9,2557,960,841.47,3,28,31,29,1
10,2557,1200,841.47,3,27,29,29,1
11,2557,1080,841.47,3,26,31,29,1
12,2557,960,841.47,3,24,29,27,1
1,2558,960,841.47,3,23,29,26,1
2,2558,1080,841.47,3,26,31,28,1
3,2558,9120,841.47,3,27,31,30,1
4,2558,12120,841.47,3,27,33,30,1
5,2558,10680,841.47,3,29,32,31,1
6,2558,9000,841.47,3,29,33,30,0
7,2558,9360,841.47,3,28,32,30,0
8,2558,11400,841.47,3,27,32,30,1
9,2558,9000,841.47,3,26,31,29,1
10,2558,10560,841.47,3,27,30,29,1
11,2558,10560,841.47,3,28,31,29,1
12,2558,8640,841.47,3,24,31,28,1
1,2559,9240,841.47,3,18,31,27,1
2,2559,7560,841.47,3,20,30,28,1
3,2559,10680,841.47,3,27,33,31,1
4,2559,8520,841.47,3,29,34,32,1
5,2559,9960,841.47,3,29,34,32,1
6,2559,9840,841.47,3,27,32,29,0
7,2559,6000,841.47,3,28,31,29,0
8,2559,2160,841.47,3,29,31,30,1
9,2559,16080,841.47,3,27,31,29,1
10,2559,8400,841.47,3,27,30,29,1
11,2559,8760,841.47,3,27,31,29,1
12,2559,6240,841.47,3,24,30,27,1
1,2560,8760,841.47,3,26,29,27,1
2,2560,7680,841.47,3,24,31,28,1
3,2560,9480,841.47,3,27,32,30,1
4,2560,9000,841.47,3,28,33,31,1
5,2560,9720,841.47,3,27,32,30,1
6,2560,8160,841.47,3,28,31,29,0
7,2560,7080,841.47,3,27,31,29,0
8,2560,10320,841.47,3,27,31,29,1
9,2560,9480,841.47,3,28,31,29,1
10,2560,10320,841.47,3,26,31,28,1
11,2560,9960,841.47,3,25,30,28,1
12,2560,6000,841.47,3,20,29,26,1
1,2561,7920,841.47,3,22,30,27,1
2,2561,9360,841.47,3,23,30,27,1
3,2561,10920,841.47,3,24,31,29,1
4,2561,10080,841.47,3,24,32,29,1
5,2561,6720,841.47,3,28,31,29,1
6,2561,9360,841.47,3,26,31,30,0
7,2561,9480,841.47,3,27,30,29,0
8,2561,8880,841.47,3,27,30,29,1
9,2561,9000,841.47,3,27,31,29,1
10,2561,10920,841.47,3,27,31,29,1
11,2561,10680,841.47,3,26,31,29,1
12,2561,7800,841.47,3,26,30,28,1
1,2556,67000,10862.60,9,26,30,28,1
2,2556,78000,10862.60,9,28,32,30,1
3,2556,66000,10862.60,9,24,34,31,0
4,2556,51000,10862.60,9,29,34,32,0
5,2556,66000,10862.60,9,30,34,32,0
6,2556,87000,10862.60,9,28,32,30,1
7,2556,82000,10862.60,9,28,32,30,1
8,2556,87000,10862.60,9,28,31,30,1
9,2556,83000,10862.60,9,24,32,29,1
10,2556,53000,10862.60,9,26,31,29,0
11,2556,74000,10862.60,9,26,31,30,1
12,2556,47000,10862.60,9,21,30,25,1
1,2557,46000,10862.60,9,21,28,25,1
2,2557,65000,10862.60,9,24,29,28,1
3,2557,71000,10862.60,9,27,32,30,1
4,2557,55000,10862.60,9,29,33,31,1
5,2557,52000,10862.60,9,29,33,31,1
6,2557,41000,10862.60,9,28,32,30,0
7,2557,49000,10862.60,9,27,32,30,0
8,2557,62000,10862.60,9,27,31,29,1
9,2557,69000,10862.60,9,28,31,29,1
10,2557,64000,10862.60,9,27,29,29,1
11,2557,62000,10862.60,9,26,31,29,1
12,2557,32000,10862.60,9,24,29,27,1
1,2558,35000,10862.60,9,23,29,26,1
2,2558,39000,10862.60,9,26,31,28,1
3,2558,39000,10862.60,9,27,31,30,1
4,2558,37000,10862.60,9,27,33,30,1
5,2558,27000,10862.60,9,29,32,31,1
6,2558,19000,10862.60,9,29,33,30,0
7,2558,23000,10862.60,9,28,32,30,0
8,2558,52000,10862.60,9,27,32,30,1
9,2558,61000,10862.60,9,26,31,29,1
10,2558,56000,10862.60,9,27,30,29,1
11,2558,54000,10862.60,9,28,31,29,1
12,2558,26000,10862.60,9,24,31,28,1
1,2559,40000,10862.60,9,18,31,27,1
2,2559,46000,10862.60,9,20,30,28,1
3,2559,58000,10862.60,9,27,33,31,1
4,2559,48000,10862.60,9,29,34,32,1
5,2559,30000,10862.60,9,29,34,32,1
6,2559,24000,10862.60,9,27,32,29,0
7,2559,35000,10862.60,9,28,31,29,0
8,2559,75000,10862.60,9,29,31,30,1
9,2559,69000,10862.60,9,27,31,29,1
10,2559,66000,10862.60,9,27,30,29,1
11,2559,68478,10862.60,9,27,31,29,1
12,2559,70761,10862.60,9,24,30,27,1
1,2560,70761,10862.60,9,26,29,27,1
2,2560,43543,10862.60,9,24,31,28,1
3,2560,68000,10862.60,9,27,32,30,1
4,2560,61000,10862.60,9,28,33,31,1
5,2560,51000,10862.60,9,27,32,30,1
6,2560,51000,10862.60,9,28,31,29,0
7,2560,48000,10862.60,9,27,31,29,0
8,2560,56000,10862.60,9,27,31,29,1
9,2560,79000,10862.60,9,28,31,29,1
10,2560,60000,10862.60,9,26,31,28,1
11,2560,68000,10862.60,9,25,30,28,1
12,2560,68000,10862.60,9,20,29,26,1
1,2561,46000,10862.60,9,22,30,27,1
2,2561,48000,10862.60,9,23,30,27,1
3,2561,60000,10862.60,9,24,31,29,1
4,2561,55000,10862.60,9,24,32,29,1
5,2561,45000,10862.60,9,28,31,29,1
6,2561,33000,10862.60,9,26,31,30,0
7,2561,37000,10862.60,9,27,30,29,0
8,2561,43000,10862.60,9,27,30,29,1
9,2561,60000,10862.60,9,27,31,29,1
10,2561,51000,10862.60,9,27,31,29,1
11,2561,62000,10862.60,9,26,31,29,1
12,2561,31000,10862.60,9,26,30,28,1
1,2556,37000,10470.12,12,26,30,28,1
2,2556,45000,10470.12,12,28,32,30,1
3,2556,26000,10470.12,12,24,34,31,0
4,2556,20000,10470.12,12,29,34,32,0
5,2556,21000,10470.12,12,30,34,32,0
6,2556,53000,10470.12,12,28,32,30,1
7,2556,44000,10470.12,12,28,32,30,1
8,2556,48000,10470.12,12,28,31,30,1
9,2556,47000,10470.12,12,24,32,29,1
10,2556,31000,10470.12,12,26,31,29,0
11,2556,51000,10470.12,12,26,31,30,1
12,2556,32000,10470.12,12,21,30,25,1
1,2557,30000,10470.12,12,21,28,25,1
2,2557,45000,10470.12,12,24,29,28,1
3,2557,37000,10470.12,12,27,32,30,1
4,2557,23000,10470.12,12,29,33,31,1
5,2557,18000,10470.12,12,29,33,31,1
6,2557,14000,10470.12,12,28,32,30,0
7,2557,16000,10470.12,12,27,32,30,0
8,2557,44000,10470.12,12,27,31,29,1
9,2557,53000,10470.12,12,28,31,29,1
10,2557,55000,10470.12,12,27,29,29,1
11,2557,56000,10470.12,12,26,31,29,1
12,2557,25000,10470.12,12,24,29,27,1
1,2558,35000,10470.12,12,23,29,26,1
2,2558,46000,10470.12,12,26,31,28,1
3,2558,55000,10470.12,12,27,31,30,1
4,2558,50000,10470.12,12,27,33,30,1
5,2558,32000,10470.12,12,29,32,31,1
6,2558,19000,10470.12,12,29,33,30,0
7,2558,20000,10470.12,12,28,32,30,0
8,2558,46000,10470.12,12,27,32,30,1
9,2558,57000,10470.12,12,26,31,29,1
10,2558,52000,10470.12,12,27,30,29,1
11,2558,53000,10470.12,12,28,31,29,1
12,2558,29000,10470.12,12,24,31,28,1
1,2559,40000,10470.12,12,18,31,27,1
2,2559,46000,10470.12,12,20,30,28,1
3,2559,59000,10470.12,12,27,33,31,1
4,2559,54000,10470.12,12,29,34,32,1
5,2559,29000,10470.12,12,29,34,32,1
6,2559,17000,10470.12,12,27,32,29,0
7,2559,21000,10470.12,12,28,31,29,0
8,2559,49000,10470.12,12,29,31,30,1
9,2559,53000,10470.12,12,27,31,29,1
10,2559,47000,10470.12,12,27,30,29,1
11,2559,50000,10470.12,12,27,31,29,1
12,2559,25000,10470.12,12,24,30,27,1
1,2560,35000,10470.12,12,26,29,27,1
2,2560,69000,10470.12,12,24,31,28,1
3,2560,23000,10470.12,12,27,32,30,1
4,2560,46000,10470.12,12,28,33,31,1
5,2560,34000,10470.12,12,27,32,30,1
6,2560,34000,10470.12,12,28,31,29,0
7,2560,23000,10470.12,12,27,31,29,0
8,2560,43000,10470.12,12,27,31,29,1
9,2560,56000,10470.12,12,28,31,29,1
10,2560,50000,10470.12,12,26,31,28,1
11,2560,49000,10470.12,12,25,30,28,1
12,2560,49000,10470.12,12,20,29,26,1
1,2561,30000,10470.12,12,22,30,27,1
2,2561,46000,10470.12,12,23,30,27,1
3,2561,56000,10470.12,12,24,31,29,1
4,2561,47000,10470.12,12,24,32,29,1
5,2561,32000,10470.12,12,28,31,29,1
6,2561,23000,10470.12,12,26,31,30,0
7,2561,23000,10470.12,12,27,30,29,0
8,2561,42000,10470.12,12,27,30,29,1
9,2561,56000,10470.12,12,27,31,29,1
10,2561,47000,10470.12,12,27,31,29,1
11,2561,53000,10470.12,12,26,31,29,1
12,2561,33000,10470.12,12,26,30,28,1
1,2556,64686,13116.34,9,26,30,28,1
2,2556,67750,13116.34,9,28,32,30,1
3,2556,94517,13116.34,9,24,34,31,0
4,2556,66033,13116.34,9,29,34,32,0
5,2556,83065,13116.34,9,30,34,32,0
6,2556,91496,13116.34,9,28,32,30,1
7,2556,100857,13116.34,9,28,32,30,1
8,2556,120373,13116.34,9,28,31,30,1
9,2556,106433,13116.34,9,24,32,29,1
10,2556,97265,13116.34,9,26,31,29,0
11,2556,106483,13116.34,9,26,31,30,1
12,2556,63605,13116.34,9,21,30,25,1
1,2557,63759,13116.34,9,21,28,25,1
2,2557,85061,13116.34,9,24,29,28,1
3,2557,83054,13116.34,9,27,32,30,1
4,2557,64657,13116.34,9,29,33,31,1
5,2557,70189,13116.34,9,29,33,31,1
6,2557,61793,13116.34,9,28,32,30,0
7,2557,80004,13116.34,9,27,32,30,0
8,2557,90928,13116.34,9,27,31,29,1
9,2557,105893,13116.34,9,28,31,29,1
10,2557,107901,13116.34,9,27,29,29,1
11,2557,109166,13116.34,9,26,31,29,1
12,2557,66784,13116.34,9,24,29,27,1
6,2558,80592,13116.34,9,29,33,30,0
7,2558,76424,13116.34,9,28,32,30,0
8,2558,109912,13116.34,9,27,32,30,1
9,2558,101786,13116.34,9,26,31,29,1
10,2558,113570,13116.34,9,27,30,29,1
11,2558,126719,13116.34,9,28,31,29,1
12,2558,77786,13116.34,9,24,31,28,1
1,2559,86629,13116.34,9,18,31,27,1
2,2559,96270,13116.34,9,20,30,28,1
3,2559,125209,13116.34,9,27,33,31,1
4,2559,97139,13116.34,9,29,34,32,1
5,2559,114234,13116.34,9,29,34,32,1
6,2559,89741,13116.34,9,27,32,29,0
7,2559,79651,13116.34,9,28,31,29,0
8,2559,122329,13116.34,9,29,31,30,1
9,2559,114293,13116.34,9,27,31,29,1
10,2559,105449,13116.34,9,27,30,29,1
11,2559,114025,13116.34,9,27,31,29,1
12,2559,74590,13116.34,9,24,30,27,1
1,2560,98903,13116.34,9,26,29,27,1
2,2560,97597,13116.34,9,24,31,28,1
3,2560,134525,13116.34,9,27,32,30,1
4,2560,113733,13116.34,9,28,33,31,1
5,2560,115349,13116.34,9,27,32,30,1
6,2560,113214,13116.34,9,28,31,29,0
7,2560,88122,13116.34,9,27,31,29,0
8,2560,115050,13116.34,9,27,31,29,1
9,2560,129493,13116.34,9,28,31,29,1
10,2560,110583,13116.34,9,26,31,28,1
11,2560,131371,13116.34,9,25,30,28,1
12,2560,131543,13116.34,9,20,29,26,1
1,2561,102695,13116.34,9,22,30,27,1
2,2561,109870,13116.34,9,23,30,27,1
3,2561,141039,13116.34,9,24,31,29,1
4,2561,117150,13116.34,9,24,32,29,1
5,2561,122944,13116.34,9,28,31,29,1
6,2561,118896,13116.34,9,26,31,30,0
7,2561,111067,13116.34,9,27,30,29,0
8,2561,125404,13116.34,9,27,30,29,1
9,2561,133100,13116.34,9,27,31,29,1
10,2561,137739,13116.34,9,27,31,29,1
11,2561,145286,13116.34,9,26,31,29,1
12,2561,103593,13116.34,9,26,30,28,1
1,2556,339200,49653.64,19,26,30,28,1
2,2556,405840,49653.64,19,28,32,30,1
3,2556,439680,49653.64,19,24,34,31,0
4,2556,299040,49653.64,19,29,34,32,0
5,2556,483040,49653.64,19,30,34,32,0
6,2556,376560,49653.64,19,28,32,30,1
7,2556,399120,49653.64,19,28,32,30,1
8,2556,450720,49653.64,19,28,31,30,1
9,2556,367920,49653.64,19,24,32,29,1
10,2556,392720,49653.64,19,26,31,29,0
11,2556,410960,49653.64,19,26,31,30,1
12,2556,253120,49653.64,19,21,30,25,1
1,2557,308640,49653.64,19,21,28,25,1
2,2557,332880,49653.64,19,24,29,28,1
3,2557,375840,49653.64,19,27,32,30,1
4,2557,407840,49653.64,19,29,33,31,1
5,2557,391120,49653.64,19,29,33,31,1
6,2557,310560,49653.64,19,28,32,30,0
7,2557,403840,49653.64,19,27,32,30,0
8,2557,373600,49653.64,19,27,31,29,1
9,2557,389600,49653.64,19,28,31,29,1
10,2557,506400,49653.64,19,27,29,29,1
11,2557,272000,49653.64,19,26,31,29,1
12,2557,325600,49653.64,19,24,29,27,1
1,2558,315200,49653.64,19,23,29,26,1
2,2558,389600,49653.64,19,26,31,28,1
3,2558,407440,49653.64,19,27,31,30,1
4,2558,388400,49653.64,19,27,33,30,1
5,2558,334880,49653.64,19,29,32,31,1
6,2558,384800,49653.64,19,29,33,30,0
7,2558,393200,49653.64,19,28,32,30,0
8,2558,366620,49653.64,19,27,32,30,1
9,2558,331240,49653.64,19,26,31,29,1
10,2558,362120,49653.64,19,27,30,29,1
11,2558,365820,49653.64,19,28,31,29,1
12,2558,264860,49653.64,19,24,31,28,1
1,2559,333240,49653.64,19,18,31,27,1
2,2559,294680,49653.64,19,20,30,28,1
3,2559,372360,49653.64,19,27,33,31,1
4,2559,342960,49653.64,19,29,34,32,1
5,2559,381980,49653.64,19,29,34,32,1
6,2559,305300,49653.64,19,27,32,29,0
7,2559,331660,49653.64,19,28,31,29,0
8,2559,252060,49653.64,19,29,31,30,1
9,2559,474440,49653.64,19,27,31,29,1
10,2559,297060,49653.64,19,27,30,29,1
11,2559,311800,49653.64,19,27,31,29,1
12,2559,279700,49653.64,19,24,30,27,1
1,2560,368480,49653.64,19,26,29,27,1
2,2560,310000,49653.64,19,24,31,28,1
3,2560,476560,49653.64,19,27,32,30,1
4,2560,346400,49653.64,19,28,33,31,1
5,2560,410400,49653.64,19,27,32,30,1
6,2560,319840,49653.64,19,28,31,29,0
7,2560,335920,49653.64,19,27,31,29,0
8,2560,335920,49653.64,19,27,31,29,1
9,2560,333840,49653.64,19,28,31,29,1
10,2560,356080,49653.64,19,26,31,28,1
11,2560,306480,49653.64,19,25,30,28,1
12,2560,275040,49653.64,19,20,29,26,1
1,2561,306560,49653.64,19,22,30,27,1
2,2561,339920,49653.64,19,23,30,27,1
3,2561,424720,49653.64,19,24,31,29,1
4,2561,335040,49653.64,19,24,32,29,1
5,2561,356320,49653.64,19,28,31,29,1
6,2561,344480,49653.64,19,26,31,30,0
7,2561,403360,49653.64,19,27,30,29,0
8,2561,413600,49653.64,19,27,30,29,1
9,2561,106400,49653.64,19,27,31,29,1
10,2561,113600,49653.64,19,27,31,29,1
11,2561,425600,49653.64,19,26,31,29,1
12,2561,735200,49653.64,19,26,30,28,1
1,2556,1920,3840.46,3,26,30,28,1
2,2556,1280,3840.46,3,28,32,30,1
4,2556,160,3840.46,3,29,34,32,0
5,2556,1120,3840.46,3,30,34,32,0
6,2556,640,3840.46,3,28,32,30,1
7,2556,640,3840.46,3,28,32,30,1
8,2556,960,3840.46,3,28,31,30,1
9,2556,720,3840.46,3,24,32,29,1
10,2556,400,3840.46,3,26,31,29,0
11,2556,560,3840.46,3,26,31,30,1
12,2556,560,3840.46,3,21,30,25,1
1,2557,400,3840.46,3,21,28,25,1
2,2557,1760,3840.46,3,24,29,28,1
3,2557,1200,3840.46,3,27,32,30,1
4,2557,560,3840.46,3,29,33,31,1
5,2557,640,3840.46,3,29,33,31,1
6,2557,880,3840.46,3,28,32,30,0
7,2557,4080,3840.46,3,27,32,30,0
8,2557,4560,3840.46,3,27,31,29,1
9,2557,1200,3840.46,3,28,31,29,1
10,2557,1760,3840.46,3,27,29,29,1
11,2557,1760,3840.46,3,26,31,29,1
12,2557,1760,3840.46,3,24,29,27,1
1,2558,2080,3840.46,3,23,29,26,1
2,2558,1040,3840.46,3,26,31,28,1
3,2558,720,3840.46,3,27,31,30,1
4,2558,240,3840.46,3,27,33,30,1
5,2558,800,3840.46,3,29,32,31,1
6,2558,1600,3840.46,3,29,33,30,0
7,2558,560,3840.46,3,28,32,30,0
8,2558,640,3840.46,3,27,32,30,1
9,2558,240,3840.46,3,26,31,29,1
10,2558,80,3840.46,3,27,30,29,1
1,2559,80,3840.46,3,18,31,27,1
2,2559,160,3840.46,3,20,30,28,1
3,2559,240,3840.46,3,27,33,31,1
4,2559,80,3840.46,3,29,34,32,1
5,2559,960,3840.46,3,29,34,32,1
6,2559,560,3840.46,3,27,32,29,0
7,2559,80,3840.46,3,28,31,29,0
8,2559,80,3840.46,3,29,31,30,1
9,2559,400,3840.46,3,27,31,29,1
10,2559,160,3840.46,3,27,30,29,1
11,2559,400,3840.46,3,27,31,29,1
12,2559,400,3840.46,3,24,30,27,1
1,2560,160,3840.46,3,26,29,27,1
5,2560,320,3840.46,3,27,32,30,1
6,2560,160,3840.46,3,28,31,29,0
7,2560,160,3840.46,3,27,31,29,0
8,2560,80,3840.46,3,27,31,29,1
9,2560,80,3840.46,3,28,31,29,1
10,2560,240,3840.46,3,26,31,28,1
11,2560,320,3840.46,3,25,30,28,1
12,2560,400,3840.46,3,20,29,26,1
1,2561,480,3840.46,3,22,30,27,1
2,2561,240,3840.46,3,23,30,27,1
3,2561,1200,3840.46,3,24,31,29,1
4,2561,400,3840.46,3,24,32,29,1
5,2561,480,3840.46,3,28,31,29,1
6,2561,2240,3840.46,3,26,31,30,0
7,2561,480,3840.46,3,27,30,29,0
8,2561,480,3840.46,3,27,30,29,1
9,2561,960,3840.46,3,27,31,29,1
10,2561,80,3840.46,3,27,31,29,1
11,2561,320,3840.46,3,26,31,29,1
12,2561,80,3840.46,3,26,30,28,1
1,2556,16620,1318.59,2,26,30,28,1
2,2556,17040,1318.59,2,28,32,30,1
3,2556,15960,1318.59,2,24,34,31,0
4,2556,13560,1318.59,2,29,34,32,0
5,2556,16380,1318.59,2,30,34,32,0
6,2556,17760,1318.59,2,28,32,30,1
7,2556,15960,1318.59,2,28,32,30,1
8,2556,18480,1318.59,2,28,31,30,1
9,2556,16380,1318.59,2,24,32,29,1
10,2556,14760,1318.59,2,26,31,29,0
11,2556,17940,1318.59,2,26,31,30,1
12,2556,10140,1318.59,2,21,30,25,1
1,2557,12600,1318.59,2,21,28,25,1
2,2557,25800,1318.59,2,24,29,28,1
3,2557,15600,1318.59,2,27,32,30,1
4,2557,13320,1318.59,2,29,33,31,1
5,2557,14580,1318.59,2,29,33,31,1
6,2557,14520,1318.59,2,28,32,30,0
7,2557,13320,1318.59,2,27,32,30,0
8,2557,11280,1318.59,2,27,31,29,1
9,2557,9360,1318.59,2,28,31,29,1
10,2557,8220,1318.59,2,27,29,29,1
11,2557,6720,1318.59,2,26,31,29,1
12,2557,5760,1318.59,2,24,29,27,1
1,2558,5760,1318.59,2,23,29,26,1
2,2558,5940,1318.59,2,26,31,28,1
3,2558,7500,1318.59,2,27,31,30,1
4,2558,7020,1318.59,2,27,33,30,1
5,2558,7200,1318.59,2,29,32,31,1
6,2558,5580,1318.59,2,29,33,30,0
7,2558,7500,1318.59,2,28,32,30,0
8,2558,7020,1318.59,2,27,32,30,1
9,2558,7080,1318.59,2,26,31,29,1
10,2558,7020,1318.59,2,27,30,29,1
11,2558,7200,1318.59,2,28,31,29,1
12,2558,5340,1318.59,2,24,31,28,1
1,2559,5160,1318.59,2,18,31,27,1
2,2559,5820,1318.59,2,20,30,28,1
3,2559,7200,1318.59,2,27,33,31,1
4,2559,6840,1318.59,2,29,34,32,1
5,2559,6300,1318.59,2,29,34,32,1
6,2559,5460,1318.59,2,27,32,29,0
7,2559,6420,1318.59,2,28,31,29,0
8,2559,7320,1318.59,2,29,31,30,1
9,2559,7380,1318.59,2,27,31,29,1
10,2559,6360,1318.59,2,27,30,29,1
11,2559,6780,1318.59,2,27,31,29,1
12,2559,5100,1318.59,2,24,30,27,1
1,2560,5760,1318.59,2,26,29,27,1
2,2560,6180,1318.59,2,24,31,28,1
3,2560,8400,1318.59,2,27,32,30,1
4,2560,6180,1318.59,2,28,33,31,1
5,2560,6540,1318.59,2,27,32,30,1
6,2560,6360,1318.59,2,28,31,29,0
7,2560,5700,1318.59,2,27,31,29,0
8,2560,7560,1318.59,2,27,31,29,1
9,2560,6960,1318.59,2,28,31,29,1
10,2560,5340,1318.59,2,26,31,28,1
11,2560,5760,1318.59,2,25,30,28,1
12,2560,4080,1318.59,2,20,29,26,1
1,2561,4620,1318.59,2,22,30,27,1
2,2561,5040,1318.59,2,23,30,27,1
3,2561,5160,1318.59,2,24,31,29,1
